,path,project,product,domain,driving_model,experiment,ensemble,rcm_model,rcm_version,time_frequency,variable,version,period_start,period_end,latest,correction,reference_dataset
0,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/huss/v20260512/huss_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,huss,v20260512,1950-01-01 00:00:00,2005-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
1,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/pr/v20260512/pr_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,pr,v20260512,1950-01-01 00:00:00,2005-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
2,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,sfcWind,v20260512,1950-01-01 00:00:00,2005-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
3,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tas/v20260512/tas_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tas,v20260512,1950-01-01 00:00:00,2005-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
4,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmax,v20260512,1950-01-01 00:00:00,2005-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmin,v20260512,1950-01-01 00:00:00,2005-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
6,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/huss/v20260512/huss_EUR-11_MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991130.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,huss,v20260512,2006-01-01 00:00:00,2099-11-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
7,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/pr/v20260512/pr_EUR-11_MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991130.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,pr,v20260512,2006-01-01 00:00:00,2099-11-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
8,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991130.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,sfcWind,v20260512,2006-01-01 00:00:00,2099-11-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
9,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tas/v20260512/tas_EUR-11_MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991130.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tas,v20260512,2006-01-01 00:00:00,2099-11-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
10,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991130.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmax,v20260512,2006-01-01 00:00:00,2099-11-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
11,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991130.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmin,v20260512,2006-01-01 00:00:00,2099-11-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
12,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/huss/v20260512/huss_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,huss,v20260512,2006-01-01 00:00:00,2099-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
13,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/pr/v20260512/pr_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,pr,v20260512,2006-01-01 00:00:00,2099-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
14,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,sfcWind,v20260512,2006-01-01 00:00:00,2099-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
15,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tas/v20260512/tas_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tas,v20260512,2006-01-01 00:00:00,2099-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
16,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmax,v20260512,2006-01-01 00:00:00,2099-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
17,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MOHC-HadGEM2-ES/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-20991230.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MOHC-HadGEM2-ES,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmin,v20260512,2006-01-01 00:00:00,2099-12-30 00:00:00,True,ERA5 regrid,ERA5-1976-2005
18,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/huss/v20260512/huss_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,huss,v20260512,1950-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
19,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/pr/v20260512/pr_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,pr,v20260512,1950-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
20,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,sfcWind,v20260512,1950-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
21,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tas/v20260512/tas_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tas,v20260512,1950-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
22,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmax,v20260512,1950-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
23,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_19500101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmin,v20260512,1950-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
24,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/huss/v20260512/huss_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,huss,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
25,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/pr/v20260512/pr_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,pr,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
26,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,sfcWind,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
27,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tas/v20260512/tas_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tas,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
28,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmax,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
29,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmin,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
30,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/huss/v20260512/huss_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,huss,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
31,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/pr/v20260512/pr_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,pr,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
32,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,sfcWind,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
33,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tas/v20260512/tas_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tas,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
34,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmax,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
35,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/CLMcom-CCLM4-8-17/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-CCLM4-8-17_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CLMcom-CCLM4-8-17,BC2602,day,tasmin,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
36,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/RAW-NN/day/hurs/v20260512/hurs_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_RAW-NN_day_19510101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,CNRM-ALADIN63,BC2602,day,hurs,v20260512,1951-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
37,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/RAW-NN/day/huss/v20260512/huss_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_RAW-NN_day_19510101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,CNRM-ALADIN63,BC2602,day,huss,v20260512,1951-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
38,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/RAW-NN/day/pr/v20260512/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_RAW-NN_day_19510101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,CNRM-ALADIN63,BC2602,day,pr,v20260512,1951-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
39,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_RAW-NN_day_19510101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,CNRM-ALADIN63,BC2602,day,sfcWind,v20260512,1951-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
40,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tas/v20260512/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_RAW-NN_day_19510101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,CNRM-ALADIN63,BC2602,day,tas,v20260512,1951-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
