,Year,Start Date,End Date,model,original_label,RWL_1,RWL_2,RWL_3,RWL_4,Intensity,Spatial extent,Mean spatial extent,Accumulated area,Duration,Max,HWMId_sum,Exposed_population_ghs,HWMId_pop_ghs,Exposed_population_ssp1,HWMId_pop_ssp1,Exposed_population_ssp2,HWMId_pop_ssp2,Exposed_population_ssp3,HWMId_pop_ssp3,Exposed_population_ssp4,HWMId_pop_ssp4,Exposed_population_ssp5,HWMId_pop_ssp5,Distance,Speed,Total_exposed_population_ghs,Total_exposed_population_ssp1,Total_exposed_population_ssp2,Total_exposed_population_ssp3,Total_exposed_population_ssp4,Total_exposed_population_ssp5,GCM,RCM,simulation,version,ensemble,version_date,calendar,bias-adjusted,grid_mapping,temp_file_path,Global_centroid,Global_centroid_date,Centroid_p1,Centroid_p2,Period RWL 1,Period RWL 2,Period RWL 3,Period RWL 4,Reanalysis,Historical
10,1979,1979-07-23 12:00:00,1979-07-29 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,271,,,,,0.9652888254818454,112950.52014084312,73694.33085099206,515860.3159569445,7,3.2213445,389152.47454607626,2842143.113789877,10239269.66242033,,,,,,,,,,,58.51406483983499,8.359152119976427,13810997.36383202,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(52.402490572657534), np.float64(44.30815051630888))",1979-07-25 12:00:00,"(np.float64(52.70720069622415), np.float64(44.31076191425538))","(np.float64(52.18136062314237), np.float64(44.306255409282855))",False,False,False,False,False,True
11,1979,1979-08-25 12:00:00,1979-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,274,,,,,1.903085779269767,566185.0908591691,392838.1054911891,2749866.738438324,7,7.0771856,654754.048827789,26980583.138299108,37277667.1859864,,,,,,,,,,,54.26986866141409,7.752838380202013,125405294.58439437,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(59.15298012980605), np.float64(33.79092900979551))",1979-08-28 12:00:00,"(np.float64(59.40529870717275), np.float64(33.55854000702774))","(np.float64(58.964845287178385), np.float64(33.96420387889314))",False,False,False,False,False,True
12,1980,1980-06-01 12:00:00,1980-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,275,,,,,2.292275765717537,62434.67460926109,5475.202597998171,503718.6390158317,92,7.4072514,36970.542406710025,8024083.643135734,6348306.709899312,,,,,,,,,,,906.295863238608,9.851041991724,69574060.2529859,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(39.779449982975606), np.float64(-8.975846076759602))",1980-08-21 12:00:00,"(np.float64(33.51440857122589), np.float64(-11.756842433266568))","(np.float64(41.21333639834796), np.float64(-8.33935660530666))",False,False,False,False,False,True
13,1980,1980-06-02 12:00:00,1980-06-07 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,280,,,,,2.136833451117293,157518.91871291917,110603.29733654953,663619.784019297,6,6.3285646,1247.4223767810215,10903748.66823516,72432.88624929285,,,,,,,,,,,131.60191839191856,21.93365306531976,45968037.364278965,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(42.966885488433405), np.float64(19.848797615116077))",1980-06-04 12:00:00,"(np.float64(43.409956105515356), np.float64(19.35615766702444))","(np.float64(42.49245244159486), np.float64(20.376308721825893))",False,False,False,False,False,True
14,1980,1980-06-02 12:00:00,1980-06-06 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,281,,,,,2.8094247447986502,233490.540747812,191294.70602591775,956473.5301295888,5,6.3773375,100448.63524044056,22684610.87854197,8544827.404412005,,,,,,,,,,,39.13535595922238,7.827071191844476,92882123.56616098,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(47.20450592425445), np.float64(25.088277798991513))",1980-06-04 12:00:00,"(np.float64(47.3266514985298), np.float64(24.927070627417375))","(np.float64(47.064944882845296), np.float64(25.272469824621485))",False,False,False,False,False,True
15,1980,1980-07-21 12:00:00,1980-07-24 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,283,,,,,1.610463567204888,63132.221545280125,63132.221545280125,252528.88618112047,4,4.922266,193264.7887739368,46056.576760148746,123350.95855884063,,,,,,,,,,,0.0,0.0,184226.30704059495,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(68.87703831147643), np.float64(22.8158416150015))",1980-07-22 12:00:00,"(np.float64(68.87703831147643), np.float64(22.8158416150015))","(np.float64(68.87703831147643), np.float64(22.8158416150015))",False,False,False,False,False,True
16,1981,1981-06-07 12:00:00,1981-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,287,,,,,1.8686425370270925,1018039.7301846565,160637.35819712552,6264856.969687895,39,9.053694,2244608.319677453,45441288.6070977,103173866.8264444,,,,,,,,,,,1464.4428578276656,37.549816867376045,292664355.07557684,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(46.930685209022336), np.float64(38.79845058857018))",1981-08-01 12:00:00,"(np.float64(38.715056262002946), np.float64(34.557723137755595))","(np.float64(51.098524326320685), np.float64(40.94979771844734))",False,False,False,False,False,True
17,1981,1981-07-01 12:00:00,1981-07-11 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,290,,,,,1.7897171183008735,168240.07281597133,97277.77821631242,1070055.5603794367,11,6.3071847,1021394.233416514,340488.88468797435,1767589.1221067796,,,,,,,,,,,97.0663307324998,8.82421188477271,1963956.7349951752,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(65.73823662305617), np.float64(17.292630625476242))",1981-07-06 12:00:00,"(np.float64(65.49033553488151), np.float64(16.56202987401071))","(np.float64(66.04465300190589), np.float64(18.1956844938449))",False,False,False,False,False,True
18,1982,1982-06-02 12:00:00,1982-07-04 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,296,,,,,2.261757605765695,969578.1757205958,177302.83533941477,5850993.566200687,33,8.788526,5150144.503528449,16263425.555397855,102581236.0668458,,,,,,,,,,,156.35305489178285,4.737971360357056,102596540.11067584,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(60.81107815446759), np.float64(34.40343647808166))",1982-06-23 12:00:00,"(np.float64(61.62253773843919), np.float64(34.558490217182836))","(np.float64(60.22538643484498), np.float64(34.291522474128925))",False,False,False,False,False,True
19,1982,1982-06-17 12:00:00,1982-06-24 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,297,,,,,1.9205518420144,59529.50297466367,36699.94573526685,293599.5658821348,8,7.481293,99427.12158950328,80392.8314088133,119354.2699140555,,,,,,,,,,,77.96658932441632,9.74582366555204,375197.0174626696,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(64.34157448437075), np.float64(13.293314521517326))",1982-06-20 12:00:00,"(np.float64(64.02819284802523), np.float64(12.759282350674159))","(np.float64(64.59046956895705), np.float64(13.717455463162237))",False,False,False,False,False,True
20,1983,1983-08-17 12:00:00,1983-08-25 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,305,,,,,0.7365477208582272,151209.5693576562,85456.59392636621,769109.3453372959,9,1.7662783,66230.6138597274,6700746.184898084,3578379.2854667176,,,,,,,,,,,46.00411625093802,5.111568472326447,33943576.651224874,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(54.404710541102546), np.float64(25.300840758129755))",1983-08-20 12:00:00,"(np.float64(54.212670654317634), np.float64(25.499692039771634))","(np.float64(54.56639106997001), np.float64(25.133425639739063))",False,False,False,False,False,True
21,1984,1984-06-01 12:00:00,1984-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,308,,,,,1.95192508040994,2145028.4159023864,284006.3600543942,15052337.082882892,53,13.276477,12484491.212469038,119550204.9738288,714597941.875692,,,,,,,,,,,791.4936691049097,14.933842813300185,840734014.8602744,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(46.391883496418316), np.float64(36.31012081461351))",1984-08-05 12:00:00,"(np.float64(41.10292811656039), np.float64(38.63490691891905))","(np.float64(47.898836906171546), np.float64(35.647732101679374))",False,False,False,False,False,True
22,1984,1984-06-05 12:00:00,1984-06-14 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,311,,,,,1.177369212118604,145752.13815082028,78495.22548232743,784952.2548232742,10,4.4132457,259.976799169114,10098597.231692571,15981.91387642454,,,,,,,,,,,52.19681710675373,5.219681710675373,52888014.7917224,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(41.74456155023404), np.float64(23.83445611414706))",1984-06-09 12:00:00,"(np.float64(41.684084839949456), np.float64(23.47559536944145))","(np.float64(41.78724182770712), np.float64(24.08771519662954))",False,False,False,False,False,True
23,1984,1984-07-04 12:00:00,1984-07-13 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,312,,,,,3.2241733517941937,320886.5798462669,162943.0587912813,1629430.5879128133,10,11.106544,1207071.0647017783,25642723.508403603,95354683.40143664,,,,,,,,,,,69.43366021663766,6.943366021663766,136478618.21254545,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(40.85982283507026), np.float64(24.84556324450201))",1984-07-09 12:00:00,"(np.float64(40.836788786388794), np.float64(24.493234444515352))","(np.float64(40.89043248730345), np.float64(25.313768473572424))",False,False,False,False,False,True
24,1984,1984-08-16 12:00:00,1984-08-28 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,313,,,,,1.8542297367879503,402696.0858676962,130212.97529102776,1692768.6787833609,13,5.3445807,758914.6546415449,57236152.51173084,126269797.8108921,,,,,,,,,,,71.15036069630983,5.473104668946911,238681421.31211805,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(46.387143711110994), np.float64(15.498627308587789))",1984-08-24 12:00:00,"(np.float64(46.66497890238972), np.float64(15.23072221641286))","(np.float64(46.13251111177032), np.float64(15.74415909195598))",False,False,False,False,False,True
25,1984,1984-08-23 12:00:00,1984-08-28 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,314,,,,,1.4953142439354772,418119.3435159596,284999.3225444324,1709995.9352665944,6,4.2241774,1379526.6515990589,31118746.596814115,99452764.4271949,,,,,,,,,,,37.07643424133185,6.179405706888642,126668647.62405196,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(49.92013021653073), np.float64(27.72685492732988))",1984-08-25 12:00:00,"(np.float64(49.86447639325547), np.float64(27.478695783610785))","(np.float64(49.973849079075414), np.float64(27.966386124759442))",False,False,False,False,False,True
26,1985,1985-07-17 12:00:00,1985-08-06 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,321,,,,,2.209266779904022,160865.90846950648,36517.78593716572,766873.5046804802,21,8.747382,595006.9496554204,23801441.367186405,87115938.5806594,,,,,,,,,,,502.443695110098,23.925890243338,120019219.37445164,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(42.02529460360912), np.float64(12.598252073830405))",1985-07-31 12:00:00,"(np.float64(44.177054389358226), np.float64(9.761421564224026))","(np.float64(40.937079826307304), np.float64(14.03292935597861))",False,False,False,False,False,True
27,1986,1986-06-01 12:00:00,1986-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,323,,,,,1.8172966321582424,247383.9526648864,15401.127865684424,1416903.7636429667,92,8.421589,734607.3957368548,19316603.57089177,63943341.89740348,,,,,,,,,,,50.90803441316833,0.553348200143134,114621898.09692098,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(41.66254613624729), np.float64(-4.193982046236911))",1986-07-26 12:00:00,"(np.float64(41.61838007295436), np.float64(-4.543802464855734))","(np.float64(41.69447288449898), np.float64(-3.941103985440233))",False,False,False,False,False,True
28,1986,1986-07-13 12:00:00,1986-08-05 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,327,,,,,2.283719299259303,1216176.5565773128,381189.8978013345,9148557.547232028,24,10.72016,8767320.01537928,16642735.222642904,82169584.03677861,,,,,,,,,,,579.127259437109,24.13030247654621,113470768.3566666,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(63.163578375431825), np.float64(35.24845278707327))",1986-07-24 12:00:00,"(np.float64(65.37543367204762), np.float64(34.53114629165458))","(np.float64(60.23535267816322), np.float64(36.19807879376386))",False,False,False,False,False,True
29,1986,1986-06-25 12:00:00,1986-07-03 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,328,,,,,1.108009286435948,94209.98635123516,52292.34221093806,470631.0798984425,9,3.8088021,19296.07384224896,2791066.0848565483,903030.9990873614,,,,,,,,,,,38.62495763938498,4.291661959931664,13710272.728760188,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(51.243521149623206), np.float64(41.13725262882662))",1986-06-28 12:00:00,"(np.float64(51.40300776807022), np.float64(41.093282956846686))","(np.float64(51.06091219596698), np.float64(41.18759701427443))",False,False,False,False,False,True
30,1986,1986-07-03 12:00:00,1986-07-17 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,329,,,,,0.8499810148311528,356825.6059196224,122756.27262905896,1841344.089435884,15,5.0020823,478071.8325216989,6733516.619786294,7664119.774763408,,,,,,,,,,,217.1127078884261,14.474180525895072,34134602.10693029,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(58.79271491955021), np.float64(33.15716757881665))",1986-07-07 12:00:00,"(np.float64(58.571211427781535), np.float64(31.580730599381333))","(np.float64(59.08101585055001), np.float64(35.209000916542855))",False,False,False,False,False,True
31,1986,1986-08-16 12:00:00,1986-08-26 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,331,,,,,1.451551170212842,685639.0228447679,302213.99949317216,3324353.994424894,11,5.6488957,560482.5726616074,23495949.774955954,17078317.128300082,,,,,,,,,,,277.6873502485419,25.244304568049262,113545016.03888552,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(58.12793174321515), np.float64(29.13710060038169))",1986-08-21 12:00:00,"(np.float64(59.465082230363485), np.float64(29.516582941053517))","(np.float64(56.99940161098038), np.float64(28.816824565473713))",False,False,False,False,False,True
32,1987,1987-06-23 12:00:00,1987-06-30 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,338,,,,,1.8825565241377529,117898.37976066246,62434.15981900138,499473.2785520111,8,5.4027653,288425.18177960673,234768.0679890315,588486.9857753841,,,,,,,,,,,69.86097447584872,8.73262180948109,1112981.4037211167,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(67.0288313004011), np.float64(25.75650882021472))",1987-06-26 12:00:00,"(np.float64(67.0167874059585), np.float64(26.606297215754747))","(np.float64(67.03949834761288), np.float64(25.003867473311214))",False,False,False,False,False,True
33,1987,1987-07-11 12:00:00,1987-07-19 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,340,,,,,3.209823636025471,463758.0720506275,211549.07961583053,1903941.7165424747,9,10.496296,1282911.236323907,40613957.9208609,120975267.79548922,,,,,,,,,,,207.60992543010505,23.067769492233893,166737707.50870824,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_RAW-NN_day_19500101-20051231.nc,"(np.float64(40.44841722711157), np.float64(26.72684909382711))",1987-07-14 12:00:00,"(np.float64(40.90838450919416), np.float64(25.967099960549497))","(np.float64(39.74837525969242), np.float64(27.8831406361224))",False,False,False,False,False,True
