,Year,Start Date,End Date,model,original_label,RWL_1,RWL_2,RWL_3,RWL_4,Intensity,Spatial extent,Mean spatial extent,Accumulated area,Duration,Max,HWMId_sum,Exposed_population_ghs,HWMId_pop_ghs,Exposed_population_ssp1,HWMId_pop_ssp1,Exposed_population_ssp2,HWMId_pop_ssp2,Exposed_population_ssp3,HWMId_pop_ssp3,Exposed_population_ssp4,HWMId_pop_ssp4,Exposed_population_ssp5,HWMId_pop_ssp5,Distance,Speed,Total_exposed_population_ghs,Total_exposed_population_ssp1,Total_exposed_population_ssp2,Total_exposed_population_ssp3,Total_exposed_population_ssp4,Total_exposed_population_ssp5,GCM,RCM,simulation,version,ensemble,version_date,calendar,bias-adjusted,grid_mapping,temp_file_path,Global_centroid,Global_centroid_date,Centroid_p1,Centroid_p2,Period RWL 1,Period RWL 2,Period RWL 3,Period RWL 4,Reanalysis,Historical,Relative spatial extent (%),Relative mean spatial extent (%),Relative accumulated area (%),Exposed_population_ssp1_all_period,HWMId_pop_ssp1_all_period,Exposed_population_ssp2_all_period,HWMId_pop_ssp2_all_period,Exposed_population_ssp3_all_period,HWMId_pop_ssp3_all_period,Exposed_population_ssp4_all_period,HWMId_pop_ssp4_all_period,Exposed_population_ssp5_all_period,HWMId_pop_ssp5_all_period,Total_exposed_population_ssp1_all_period,Total_exposed_population_ssp2_all_period,Total_exposed_population_ssp3_all_period,Total_exposed_population_ssp4_all_period,Total_exposed_population_ssp5_all_period
6255,1988,1988-06-20 12:00:00,1988-06-30 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,360,,,,,2.207856572776343,576738.3919427362,301598.43677410245,3317582.804515126,11,9.044599,1338591.5896430914,35473465.41522309,69631098.97111201,,,,,,,,,,,125.02143022129974,11.365584565572703,195731392.1926654,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(51.42265127259063), np.float64(32.44257736438999))",1988-06-26 12:00:00,"(np.float64(51.2511377401576), np.float64(31.579661892381043))","(np.float64(51.591594216971856), np.float64(33.29255974493625))",False,False,False,False,False,True,6.7244019625261515,3.516445494996558,0.4204445700539362,35473465.41522309,69631098.97111201,35473465.41522309,69631098.97111201,35473465.41522309,69631098.97111201,35473465.41522309,69631098.97111201,35473465.41522309,69631098.97111201,195731392.1926654,195731392.1926654,195731392.1926654,195731392.1926654,195731392.1926654
6256,1988,1988-08-10 12:00:00,1988-08-14 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,362,,,,,1.8249236563205604,103435.92700443766,83038.97539394321,415194.8769697161,5,5.0714054,19306.116419648188,1016286.2828654458,46587.26223940655,,,,,,,,,,,82.67794059213352,16.535588118426706,4075176.8894805913,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(62.30788307721105), np.float64(43.39591257888299))",1988-08-12 12:00:00,"(np.float64(62.02054799574389), np.float64(43.4679129247195))","(np.float64(62.75740841190325), np.float64(43.28327064391688))",False,False,False,False,False,True,1.205996965455028,0.9681815133275092,0.052618560506929854,1016286.2828654458,46587.26223940655,1016286.2828654458,46587.26223940655,1016286.2828654458,46587.26223940655,1016286.2828654458,46587.26223940655,1016286.2828654458,46587.26223940655,4075176.8894805913,4075176.8894805913,4075176.8894805913,4075176.8894805913,4075176.8894805913
6257,1989,1989-07-14 12:00:00,1989-07-24 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,366,,,,,1.599078732691167,332099.4153035396,175800.96387806104,1933810.6026586709,11,6.3269844,1109409.1308727402,1415423.7616172135,4278284.239975836,,,,,,,,,,,82.21993672742674,7.47453970249334,8206961.569775569,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(68.37840585406134), np.float64(28.092541862976617))",1989-07-19 12:00:00,"(np.float64(68.4455234782442), np.float64(27.173032009547676))","(np.float64(68.30243213063513), np.float64(29.133380065201216))",False,False,False,False,False,True,3.8720674593874413,2.049727160582363,0.24507607354789115,1415423.7616172135,4278284.239975836,1415423.7616172135,4278284.239975836,1415423.7616172135,4278284.239975836,1415423.7616172135,4278284.239975836,1415423.7616172135,4278284.239975836,8206961.569775569,8206961.569775569,8206961.569775569,8206961.569775569,8206961.569775569
6258,1989,1989-06-16 12:00:00,1989-06-27 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,367,,,,,2.108051921927323,1434632.8969572173,568988.2892466855,6827859.470960226,12,6.804858,4294174.48154737,57345578.12683592,127440509.12553272,,,,,,,,,,,197.620860340312,16.468405028359335,263555218.647788,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(59.24759353571156), np.float64(29.473533330494163))",1989-06-20 12:00:00,"(np.float64(59.17638548649033), np.float64(27.954331898376537))","(np.float64(59.33810370840339), np.float64(31.40453952260993))",False,False,False,False,False,True,16.726904958256245,6.634040706006441,0.865309657305188,57345578.12683592,127440509.12553272,57345578.12683592,127440509.12553272,57345578.12683592,127440509.12553272,57345578.12683592,127440509.12553272,57345578.12683592,127440509.12553272,263555218.647788,263555218.647788,263555218.647788,263555218.647788,263555218.647788
6259,1989,1989-07-21 12:00:00,1989-08-04 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,370,,,,,2.396193143308555,243175.6720610963,137230.76260598592,2058461.4390897888,15,8.300348,1422875.5487824562,9012068.243599834,39547459.32104015,,,,,,,,,,,103.1565407710223,6.877102718068154,77878082.39354904,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(57.52351832757349), np.float64(-9.289064216496676))",1989-07-28 12:00:00,"(np.float64(57.04987978387968), np.float64(-8.771092650423563))","(np.float64(57.847814243339045), np.float64(-9.6437145412996))",False,False,False,False,False,True,2.835273304657357,1.6000232033768882,0.26087334837666654,9012068.243599834,39547459.32104015,9012068.243599834,39547459.32104015,9012068.243599834,39547459.32104015,9012068.243599834,39547459.32104015,9012068.243599834,39547459.32104015,77878082.39354904,77878082.39354904,77878082.39354904,77878082.39354904,77878082.39354904
6260,1990,1990-06-06 12:00:00,1990-06-22 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,376,,,,,2.044196987356502,1132979.602895561,535180.3050693779,9098065.186179426,17,7.747681,4303257.381606493,45938858.16388018,101491768.60072128,,,,,,,,,,,108.74125720518174,6.396544541481279,330700507.9888696,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(58.480159099081895), np.float64(38.037811260773616))",1990-06-14 12:00:00,"(np.float64(58.82373003625077), np.float64(38.607778670259435))","(np.float64(58.08699252007909), np.float64(37.38556710305406))",False,False,False,False,False,True,13.20981986225993,6.239861164073827,1.1530178237962507,45938858.16388018,101491768.60072128,45938858.16388018,101491768.60072128,45938858.16388018,101491768.60072128,45938858.16388018,101491768.60072128,45938858.16388018,101491768.60072128,330700507.9888696,330700507.9888696,330700507.9888696,330700507.9888696,330700507.9888696
6261,1990,1990-07-08 12:00:00,1990-07-20 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,378,,,,,1.4775098511089346,247375.5368575108,85658.32950467082,1113558.283560721,13,5.290015,741576.8933817397,2398458.501453062,6691179.240897074,,,,,,,,,,,154.49125004978137,11.883942311521643,11187045.521122802,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(63.58562974366465), np.float64(14.685327040205033))",1990-07-13 12:00:00,"(np.float64(64.22396243009028), np.float64(14.599306061825713))","(np.float64(62.84051621820182), np.float64(14.78573768159469))",False,False,False,False,False,True,2.884241050647394,0.9987215123440417,0.1411236919616581,2398458.501453062,6691179.240897074,2398458.501453062,6691179.240897074,2398458.501453062,6691179.240897074,2398458.501453062,6691179.240897074,2398458.501453062,6691179.240897074,11187045.521122802,11187045.521122802,11187045.521122802,11187045.521122802,11187045.521122802
6262,1990,1990-08-08 12:00:00,1990-08-17 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,383,,,,,2.147752163445769,131526.4303531891,70643.56391481376,706435.6391481376,10,6.5430727,466945.1303193583,1662540.2495557438,6040681.286958603,,,,,,,,,,,50.786300651676754,5.078630065167675,8413211.4175816,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(60.12156353289883), np.float64(7.786671929139509))",1990-08-12 12:00:00,"(np.float64(60.21641771035851), np.float64(8.16230915977382))","(np.float64(60.01063549930824), np.float64(7.347379739236693))",False,False,False,False,False,True,1.5335143259872646,0.8236589179167754,0.08952814325182344,1662540.2495557438,6040681.286958603,1662540.2495557438,6040681.286958603,1662540.2495557438,6040681.286958603,1662540.2495557438,6040681.286958603,1662540.2495557438,6040681.286958603,8413211.4175816,8413211.4175816,8413211.4175816,8413211.4175816,8413211.4175816
6263,1991,1991-06-01 12:00:00,1991-06-10 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,384,,,,,2.172499974726366,380663.5425720289,185620.3036371679,1856203.036371679,10,6.6660156,109092.046637891,75037494.20492193,33186342.240160685,,,,,,,,,,,128.70802733559233,12.870802733559234,387190580.8191289,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(49.73651656579822), np.float64(-0.3585815035900533))",1991-06-06 12:00:00,"(np.float64(49.692012294102994), np.float64(-1.1738564489295575))","(np.float64(49.78914349100314), np.float64(0.6054925489783917))",False,False,False,False,False,True,4.438294222292144,2.1642144020583998,0.23524069587591304,75037494.20492193,33186342.240160685,75037494.20492193,33186342.240160685,75037494.20492193,33186342.240160685,75037494.20492193,33186342.240160685,75037494.20492193,33186342.240160685,387190580.8191289,387190580.8191289,387190580.8191289,387190580.8191289,387190580.8191289
6264,1991,1991-06-14 12:00:00,1991-06-26 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,389,,,,,1.7393465959989234,289287.0711231985,121090.60622208969,1574177.880887166,13,7.1346874,251721.27968247567,80604721.47316575,58146343.831946,,,,,,,,,,,437.0123509222352,33.61633468632578,440750879.8058206,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(53.26774240109736), np.float64(0.5116400511052556))",1991-06-19 12:00:00,"(np.float64(54.75956327002322), np.float64(-2.9396761622182397))","(np.float64(52.450136562318306), np.float64(2.4031649293688893))",False,False,False,False,False,True,3.3729028203612694,1.4118392697605406,0.19949902724877208,80604721.47316575,58146343.831946,80604721.47316575,58146343.831946,80604721.47316575,58146343.831946,80604721.47316575,58146343.831946,80604721.47316575,58146343.831946,440750879.8058206,440750879.8058206,440750879.8058206,440750879.8058206,440750879.8058206
6265,1991,1991-06-14 12:00:00,1991-06-27 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,390,,,,,2.730269319018847,360894.8956382312,134799.59150550855,1887194.28107712,14,7.4640636,942654.6499726776,10793728.716986742,20261288.23607207,,,,,,,,,,,61.60383578248638,4.400273984463313,52560127.97472621,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(59.79160980388901), np.float64(12.407664116892136))",1991-06-18 12:00:00,"(np.float64(60.00754630316343), np.float64(12.205567914624966))","(np.float64(59.50752603489939), np.float64(12.67353973788004))",False,False,False,False,False,True,4.207804402132375,1.5716772982877225,0.23916828452204475,10793728.716986742,20261288.23607207,10793728.716986742,20261288.23607207,10793728.716986742,20261288.23607207,10793728.716986742,20261288.23607207,10793728.716986742,20261288.23607207,52560127.97472621,52560127.97472621,52560127.97472621,52560127.97472621,52560127.97472621
6266,1991,1991-06-29 12:00:00,1991-07-08 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,391,,,,,2.5116247349707828,132898.96596196096,55451.00271496099,554510.02714961,10,6.2310934,608777.6152247366,3685408.427124519,16821604.510505237,,,,,,,,,,,8.62927564197574,0.862927564197574,17123691.519337893,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(59.276926692023025), np.float64(24.434497298878483))",1991-07-04 12:00:00,"(np.float64(59.245343717403635), np.float64(24.474736269298734))","(np.float64(59.310230871086766), np.float64(24.392065390789828))",False,False,False,False,False,True,1.5495172161541098,0.6465233400268401,0.07027427608987394,3685408.427124519,16821604.510505237,3685408.427124519,16821604.510505237,3685408.427124519,16821604.510505237,3685408.427124519,16821604.510505237,3685408.427124519,16821604.510505237,17123691.519337893,17123691.519337893,17123691.519337893,17123691.519337893,17123691.519337893
6267,1992,1992-07-11 12:00:00,1992-08-20 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,394,,,,,1.7028898172455258,275941.6836478451,74300.68608353034,1486013.7216706062,20,6.363386,971893.8034948246,8982134.902465828,28152164.738536697,,,,,,,,,,,912.174952024642,45.608747601232096,43773457.2474228,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(44.49497803923617), np.float64(42.16350870046506))",1992-07-23 12:00:00,"(np.float64(47.56605522747686), np.float64(43.78262510444423))","(np.float64(39.89464604927898), np.float64(39.73814700092509))",False,False,False,False,False,True,3.217304110471937,0.8662986308820906,0.18832578932219352,8982134.902465828,28152164.738536697,8982134.902465828,28152164.738536697,8982134.902465828,28152164.738536697,8982134.902465828,28152164.738536697,8982134.902465828,28152164.738536697,43773457.2474228,43773457.2474228,43773457.2474228,43773457.2474228,43773457.2474228
6268,1992,1992-06-26 12:00:00,1992-06-30 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,397,,,,,1.5359601955241624,141530.06735388213,120114.22903019364,600571.1451509681,5,4.7669554,402300.480518827,680882.1229200403,1995445.0953061471,,,,,,,,,,,32.86223276760508,6.572446553521016,2861381.350370696,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(63.885474255504214), np.float64(29.44353567739702))",1992-06-28 12:00:00,"(np.float64(63.91536980551494), np.float64(29.15482910283498))","(np.float64(63.84795390249132), np.float64(29.80587631307108))",False,False,False,False,False,True,1.6501503558053356,1.4004553341719364,0.07611170294412696,680882.1229200403,1995445.0953061471,680882.1229200403,1995445.0953061471,680882.1229200403,1995445.0953061471,680882.1229200403,1995445.0953061471,680882.1229200403,1995445.0953061471,2861381.350370696,2861381.350370696,2861381.350370696,2861381.350370696,2861381.350370696
6269,1992,1992-07-14 12:00:00,1992-07-22 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,398,,,,,1.657583100759917,205562.1849858315,105672.65603004978,951053.904270448,9,6.040949,467389.6283997168,1393446.4934906545,2338298.09798228,,,,,,,,,,,181.27665214740412,20.141850238600465,6797351.645986434,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(62.963139500243976), np.float64(37.49416915817503))",1992-07-17 12:00:00,"(np.float64(62.290396905123394), np.float64(36.31085673126633))","(np.float64(63.55947525774804), np.float64(38.54308670491979))",False,False,False,False,False,True,2.3967240250535196,1.2320757999137517,0.12052915433938878,1393446.4934906545,2338298.09798228,1393446.4934906545,2338298.09798228,1393446.4934906545,2338298.09798228,1393446.4934906545,2338298.09798228,1393446.4934906545,2338298.09798228,6797351.645986434,6797351.645986434,6797351.645986434,6797351.645986434,6797351.645986434
6270,1992,1992-07-16 12:00:00,1992-07-22 12:00:00,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,399,,,,,1.8757305990402453,53774.7770674126,39577.09435970155,277039.66051791084,7,6.169629,141379.1752446724,35954.22869027443,93296.79166996112,,,,,,,,,,,9.631884855252144,1.3759835507503062,148572.01139546777,,,,,,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(67.46028757194051), np.float64(36.68886992581795))",1992-07-18 12:00:00,"(np.float64(67.48410827833821), np.float64(36.612430305307775))","(np.float64(67.42966703395578), np.float64(36.78712991291878))",False,False,False,False,False,True,0.6269796176191073,0.46144368868352326,0.035109845878094154,35954.22869027443,93296.79166996112,35954.22869027443,93296.79166996112,35954.22869027443,93296.79166996112,35954.22869027443,93296.79166996112,35954.22869027443,93296.79166996112,148572.01139546777,148572.01139546777,148572.01139546777,148572.01139546777,148572.01139546777
