,Year,Frequency,Nb hot days,Accumulated area summer,Mean duration summer,Max duration summer,Mean spatial extent summer,Max spatial extent summer,Mean accumulated area summer,Max accumulated area summer,Mean speed summer,Max speed summer,Mean distance summer,Max distance summer,temp_file_path,model,calendar,JJA duration,Relative accumulated area summer (%)
1345,2070,3,92,126409261.730273,36.66666666666666,92.0,2502653.967191004,7189580.320130337,42136420.57675766,125063094.87385575,10.367072163807258,14.55746711282453,236.72784596548195,480.5163446722524,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,16.02012393682751
1346,2071,6,92,90952961.61890984,24.0,92.0,962705.4744993164,4927885.11122245,15158826.936484976,86365320.04084405,3.781191131476574,7.102997709470542,89.60226015170882,302.8115067847509,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,11.526668992541902
1347,2072,6,92,148972524.78486866,22.83333333333333,92.0,1402810.3261173882,7671273.404995859,24828754.13081144,145445692.5200828,7.499055310816299,20.00679149938148,208.0097580553056,894.3936105656309,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,18.879615920295826
1348,2073,1,92,63001486.93482647,92.0,92.0,5948553.615707612,5948553.615707612,63001486.93482647,63001486.93482647,8.047059156164787,8.047059156164787,740.3294423671604,740.3294423671604,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,7.984317091052435
1349,2074,6,92,47804325.89992239,37.833333333333336,92.0,653332.5515918019,1847109.3577509937,7967387.649987064,31642371.328736745,7.856844734209774,13.597015826704736,420.4269055436337,1250.925456056836,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,6.058347427638252
1350,2075,3,92,67709964.42661977,66.33333333333333,92.0,1704272.970080408,4504844.120472855,22569988.14220659,62756006.00848255,6.049553740369537,13.406128840100632,478.2911773044966,1233.363853289258,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,8.581032805864865
1351,2076,7,92,133556683.9582095,30.857142857142858,92.0,1097955.963134738,6626439.600645894,19079526.27974421,128558233.30256283,3.725378362112365,9.04112447832964,90.34442685686466,236.8714920051458,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,16.92593248560853
1352,2077,7,92,87564969.48612508,21.714285714285715,92.0,1072747.9081634467,6398475.639607938,12509281.355160726,82411352.48871501,8.871789758789925,22.48129018184689,145.52523351615127,487.6794935220523,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,11.097301293361596
1353,2078,2,92,111508022.98997468,49.0,92.0,4345366.857825307,7805021.7392940195,55754011.49498735,107828979.95524524,19.048608168488933,24.43806199470185,701.635285728802,1256.6421994893929,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,14.131657157065716
1354,2079,2,92,107973939.34011428,52.0,92.0,3759439.378561005,7411335.20143676,53986969.67005714,107436640.20969442,14.08590271799889,20.981427492560485,456.6459503534785,661.5147707962311,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,13.683774958412542
1355,2080,3,92,125897525.5385919,39.0,92.0,2346785.054827256,6264969.0986834895,41965841.8461973,121215451.53607357,6.26374650616066,7.826094528813712,176.45783858026653,342.4734596870485,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,15.955270483041948
1356,2081,4,92,89313141.3636403,29.25,92.0,1738986.4677694268,5217902.726221571,22328285.34091008,81048631.00858739,8.00546970170472,18.177395353873703,202.1866230748924,568.4438520563325,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,11.318850962723861
1357,2082,2,92,122537811.8182613,57.5,92.0,3850650.480466671,6387228.6356429,61268905.90913065,114869231.6613502,14.672897739360984,23.338160522301195,544.7400540018192,552.702415990711,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,15.529486569306249
1358,2083,5,92,121883041.08680092,26.4,92.0,1373023.3194347287,6528217.730411784,24376608.217360187,120276678.480147,4.250341468796384,7.091885039067331,150.8864464725885,609.0694863139076,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,15.44650603350829
1359,2084,2,92,108842745.71734688,48.0,92.0,3975814.9338582186,7799818.901737971,54421372.85867344,108235501.853433,3.244872192748697,6.4897443854969366,298.52824173286,597.0564834657182,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,13.793880702642507
1360,2085,2,92,140122048.34742987,86.0,92.0,3301082.6123761977,6496258.453993047,70061024.17371494,139539229.19669262,4.738180415113344,6.092587731734579,399.3570718000201,487.4070185387663,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,17.757975563513444
1361,2086,2,92,91702107.25878613,49.5,92.0,2689309.1931947093,5311633.179391175,45851053.629393056,91364351.46205522,6.816352824956723,10.049617072578164,474.82319535926905,924.5647706771912,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,11.621609868180904
1362,2087,3,92,153952549.91087174,34.0,92.0,2635662.2246655645,7661780.349965826,51317516.63695725,152950027.3358904,5.680593579742879,14.875331696024572,96.18843405030712,199.313311974774,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,19.510745464405634
1363,2088,1,92,240118715.7826237,92.0,92.0,7921058.493617859,7921058.493617859,240118715.7826237,240118715.7826237,5.384098905799987,5.384098905799987,495.3370993335988,495.3370993335988,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,30.43077329727226
1364,2089,3,92,123484574.41211936,34.666666666666664,92.0,2367421.7519465764,6865481.670102093,41161524.80403978,122490084.53396893,2.1107994261441725,4.283651574999038,135.06997039927975,394.0959448999114,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,15.649471876432886
1365,2090,2,92,219340997.4618948,49.0,92.0,4282915.834728134,8445813.363773614,109670498.7309474,218772020.30856252,4.153471520403809,5.24672703746111,250.53009173325057,482.6988874464221,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,27.797567327500715
1366,2091,2,92,109287479.99271458,48.5,92.0,3046421.569003588,6009085.325182755,54643739.99635729,108938074.32539132,3.782976715782661,4.539494479723933,150.56584798401371,278.4342235694078,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,13.850242856117845
1367,2092,2,92,154333222.12223756,51.0,92.0,4018109.273493544,7965337.790564888,77166611.06111878,153926358.06351262,4.118898962971657,6.0581040240465365,289.5712546156246,557.3455702122814,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,19.558988891524123
1368,2093,2,92,166656648.80995804,53.0,92.0,3690012.367684433,7311034.028631281,83328324.40497902,166311694.38531604,2.639139788000678,4.672214554388709,219.1643246531692,429.8437390037612,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,21.1207638766905
1369,2094,4,92,115762297.49162006,27.75,92.0,1912538.934709856,6953981.08616174,28940574.372905016,112761428.66106348,7.778926116972183,12.87661337307614,184.8673626989104,562.9812838698642,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,14.670810727340246
1370,2095,3,92,197391951.77934203,36.333333333333336,92.0,2357233.4752709894,6711175.872557076,65797317.25978068,195554750.13996148,4.691848556353933,6.032686735914024,209.29830718407567,555.0071797040902,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,25.01591646334275
1371,2096,1,92,156039977.64383242,92.0,92.0,7300478.118785186,7300478.118785186,156039977.64383242,156039977.64383242,4.856243196847193,4.856243196847193,446.7743741099417,446.7743741099417,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,19.775289774952718
1372,2097,3,92,160554903.22158492,36.333333333333336,92.0,2567090.168894737,7284933.505632696,53518301.07386164,158451802.06455612,9.719391083255523,12.15177961029412,421.152483188504,1117.963724147059,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,20.34747622973545
1373,2098,2,92,180218169.54434973,51.0,92.0,3597432.3318926613,7073140.027445769,90109084.77217488,179659122.19163623,3.423237691749625,4.525350278623459,219.77173834105807,416.33222563335823,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,22.83944524515214
1374,2099,4,92,158096438.98493356,33.25,92.0,1701973.854556689,5513999.595846837,39524109.74623339,150998190.06538323,7.395640490108733,21.579944138801533,243.37313100831767,604.238435886443,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/ICTP/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/ICTP-RegCM4-6/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001130.nc,ICTP_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,20.035909646509523
1500,1975,5,25,2998428.8870658763,7.8,10.0,125588.30935152288,301685.71392364014,599685.7774131752,1411568.1737405038,4.647311240634108,10.932809290297216,37.32901424677561,76.52966503208052,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.3799974917111272
1501,1976,4,31,7962293.289197112,10.25,14.0,404087.3783292621,702299.0572919005,1990573.322299278,3845715.9341189554,4.250009038340796,7.307957267738057,37.50999912500845,44.31326575376181,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.0090789517186134
1502,1977,0,0,0.0,,,,,,,,,,,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.0
1503,1978,4,29,4927660.103199243,7.5,10.0,270313.4482108044,473259.9461811188,1231915.025799811,2137044.339191764,10.012663216757268,18.86056477611111,92.6666448258425,175.30293227314948,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CLMcom/MPI-M-MPI-ESM-LR/historical/r1i1p1/CLMcom-CCLM4-8-17/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,CLMcom_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.6244932095264886
