,Year,Frequency,Nb hot days,Accumulated area summer,Mean duration summer,Max duration summer,Mean spatial extent summer,Max spatial extent summer,Mean accumulated area summer,Max accumulated area summer,Mean speed summer,Max speed summer,Mean distance summer,Max distance summer,temp_file_path,model,calendar
500,1975,1,32,722938.8596902265,32.0,32.0,113937.03741692669,113937.03741692669,722938.8596902265,722938.8596902265,14.236078726002887,14.236078726002887,455.5545192320924,455.5545192320924,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
501,1976,1,8,619405.0620720849,8.0,8.0,145667.43349053236,145667.43349053236,619405.0620720849,619405.0620720849,25.88893969873876,25.88893969873876,207.11151758991008,207.11151758991008,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
502,1977,2,23,5386164.114935072,12.5,17.0,428570.1400233,586830.4690069184,2693082.057467536,4170478.547754468,10.013798296689853,17.76163157220702,90.30722896879593,142.09305257765615,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
503,1978,1,11,3240714.0255515366,11.0,11.0,500855.80246010725,500855.80246010725,3240714.0255515366,3240714.0255515366,6.016096791562018,6.016096791562018,66.1770647071822,66.1770647071822,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
504,1979,1,60,18964015.844579272,60.0,60.0,2617908.5291142887,2617908.5291142887,18964015.844579272,18964015.844579272,11.983430546716216,11.983430546716216,719.005832802973,719.005832802973,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
505,1980,0,0,0.0,,,,,,,,,,,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
506,1981,1,8,1490221.4502337126,8.0,8.0,289203.8446445973,289203.8446445973,1490221.4502337126,1490221.4502337126,5.554521236094814,5.554521236094814,44.43616988875851,44.43616988875851,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
507,1982,3,41,20481446.606886584,17.0,32.0,636377.7013464008,1710199.9386835378,6827148.868962195,19564165.96864887,4.873462218385209,11.278749484659269,84.56559287551775,157.90249278522975,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
508,1983,0,0,0.0,,,,,,,,,,,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
509,1984,2,66,27748696.541724756,38.0,58.0,2079799.84708263,3350542.543124539,13874348.270862376,23948243.886267867,20.99621773964049,32.20739921244538,573.6326446502408,579.7331858240169,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
510,1985,1,6,461907.76371707366,6.0,6.0,106836.44118092724,106836.44118092724,461907.76371707366,461907.76371707366,13.751515302009269,13.751515302009269,82.5090918120556,82.5090918120556,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
511,1986,7,40,10275062.826065475,13.0,20.0,268351.86910235474,967888.65418091,1467866.1180093535,4943095.221207231,10.553348919801763,19.093768261518964,131.80499220827832,252.5042022786903,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
512,1987,2,19,6833273.398842738,11.0,14.0,667661.716202473,977006.3536492196,3416636.699421369,5145529.745229103,4.548203715350739,7.119572794137371,57.74434810521802,99.6740191179232,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
513,1988,0,0,0.0,,,,,,,,,,,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
514,1989,2,29,2395885.2103306586,18.0,26.0,220972.58657313004,262605.2335746211,1197942.6051653293,1369518.1387290235,1.435192613019482,2.713856159697173,36.06277540777221,70.56026015212652,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
515,1990,1,67,19436315.704092048,67.0,67.0,1824782.5080750007,1824782.5080750007,19436315.704092048,19436315.704092048,15.595350652518585,15.595350652518585,1044.8884937187452,1044.8884937187452,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
516,1991,4,41,20304096.31957458,14.0,19.0,684131.2121232011,2187496.273310775,5076024.079893645,16803121.45412548,13.160494888972098,24.499474368548647,215.60491545795892,465.4900130024243,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
517,1992,2,20,1072105.2690024157,10.0,15.0,118140.84587994534,141220.5934411186,536052.6345012079,567311.3416268425,32.04646859524905,51.14408401947768,415.9527630736337,767.1612602921653,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
518,1993,4,27,9988828.153982127,11.75,21.0,444370.1479014723,772889.0152055093,2497207.038495532,4565576.801132906,13.507763340795536,22.619124532598224,187.5520759725856,475.0016151845627,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
519,1994,5,36,4007380.799052271,10.8,14.0,147281.61374251882,221576.5479376939,801476.1598104542,1265945.4466115688,7.533441214343019,15.188017561166948,85.47604943834828,164.8732256073433,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
520,1995,6,62,15600148.662939629,15.166666666666666,35.0,436693.13587116223,922487.0488907872,2600024.7771566045,6304929.246979042,13.186000200936263,25.41857850192084,161.06294954969033,355.86009902689176,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
521,1996,2,31,2003790.4128823443,15.5,22.0,153806.0028559754,175290.69453335408,1001895.2064411722,1280491.786351027,9.43096086269261,13.747232213176972,174.23565714988382,302.43910868989343,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
522,1997,4,25,1556103.3932357132,7.0,9.0,78859.08780209199,98857.03900298312,389025.8483089283,531526.3234736061,5.94708579828985,11.802715229020109,46.53571288363759,106.22443706118098,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
523,1998,1,40,13433936.213495404,40.0,40.0,1861954.541067756,1861954.541067756,13433936.213495404,13433936.213495404,6.199556952467041,6.199556952467041,247.98227809868163,247.98227809868163,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
524,1999,2,51,6001236.110023945,28.0,51.0,324825.12502900267,551646.2732548589,3000618.0550119723,5607156.893135142,1.6310636158423029,2.545381067870469,66.6990826402323,129.81443446139392,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
525,2000,3,92,13436031.487121224,48.0,92.0,687405.9647798479,1009813.2755146112,4478677.162373741,7035375.647499921,12.013541495381586,19.557713674842304,322.3609006598011,488.9428418710576,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
526,2001,4,58,11910406.14228666,18.75,29.0,416119.8462984999,754809.1971958056,2977601.535571665,6008474.640506388,21.159534925019063,61.85098297394473,544.4288169707412,1731.8275232704525,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
527,2002,1,92,472140.0868712209,92.0,92.0,88547.97495988112,88547.97495988112,472140.0868712209,472140.0868712209,14.87930058819996,14.87930058819996,1368.8956541143964,1368.8956541143964,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
528,2003,6,71,10668619.783088772,12.5,24.0,323737.5131458237,758429.0541320193,1778103.2971814622,4179724.102005086,4.7284657105165335,12.24704659343868,65.56049643218918,162.85147652307273,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
529,2004,1,19,1434350.9474808672,19.0,19.0,226421.6226967814,226421.6226967814,1434350.9474808672,1434350.9474808672,19.925236098959957,19.925236098959957,378.57948588023913,378.57948588023913,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
530,2005,3,21,1553419.1300194862,11.333333333333334,21.0,102134.9290307685,123169.32199338247,517806.3766731621,602279.7458369518,5.354780849298809,7.103676270580218,56.25139372079372,99.42768164691984,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
531,2006,6,59,27214680.09031943,16.666666666666668,58.0,575468.1242182988,1804321.3780831643,4535780.015053238,18993720.36491765,5.205766892598534,10.93987499969071,71.69196210290475,220.3128867849389,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
532,2007,4,44,4655434.290368648,11.25,14.0,199565.59283805592,330666.8014761661,1163858.572592162,1772606.8551063808,8.429087418577419,13.309900872765729,100.57633638445012,186.3386122187202,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
533,2008,6,60,20591786.518435538,19.166666666666668,42.0,498747.4408649996,1225426.8733913633,3431964.419739256,10524053.249470718,11.335140062827191,24.259161779551636,228.4475391449627,847.9902817126346,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
534,2009,2,18,1314645.3054920956,9.0,10.0,143629.21365353427,166846.75801668083,657322.6527460478,755462.1582440068,1.392975974221306,2.03573703803017,11.894022704182891,16.28589630424136,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
535,2010,5,62,8363732.368753174,19.8,43.0,256202.51940472863,652092.3238063178,1672746.4737506348,4383136.726839453,7.710847372960136,17.026623113459006,150.9231160973884,394.0465526184219,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
536,2011,2,20,4296172.283964617,10.0,10.0,452662.22729325865,583075.8502905092,2148086.1419823086,2695556.144347595,31.35369382004524,38.57464020898438,313.5369382004524,385.7464020898438,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
537,2012,3,39,4460851.868427349,21.0,39.0,241665.55561248065,382614.7903378841,1486950.6228091165,2572886.2707571085,10.921701732812418,12.863155256705491,248.1404734421601,501.6630550115142,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
538,2013,5,62,11991083.999178449,19.8,50.0,381119.9969560947,534307.2270046499,2398216.79983569,4131332.561243696,9.752924997255878,14.845810247442156,182.14653923369465,385.991066433496,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
539,2014,4,92,3804796.1337653934,35.75,92.0,148298.34168838523,366805.7730808375,951199.0334413484,2575541.3714686604,5.167677868268704,7.833489244977668,154.53192132407275,248.74502729399617,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
540,2015,6,53,8948974.24566295,13.666666666666666,23.0,299254.24134950526,835494.7260165064,1491495.7076104917,4164844.411001501,9.157611591156597,23.01516954188926,118.4628287424199,299.1972040445604,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
541,2016,2,20,2895790.2838271074,15.0,20.0,243671.08405593084,325068.39175560186,1447895.1419135537,1863953.0881323228,4.7871565277882375,6.200865530918628,64.73880290117162,67.46895049315697,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
542,2017,3,92,3510723.109295204,67.0,92.0,163734.99078694973,350688.6615243027,1170241.036431735,2582903.132002644,11.072307728739524,29.23056846674867,977.1689717671628,2689.2122989408776,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
543,2018,4,91,47956648.93093003,32.75,84.0,1149796.717491852,3232317.3658837164,11989162.232732508,39540922.11414804,8.81875138305804,16.911733752181004,224.07065076630656,591.9106813263351,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_RAW-NN_day_tasmax_v20260512,noleap
